subject,label_original,label_binary,bvp_mean,bvp_std,bvp_min,bvp_max,bvp_median,bvp_range,bvp_q25,bvp_q75,bvp_skew,bvp_kurtosis,bvp_energy,eda_mean,eda_std,eda_min,eda_max,eda_median,eda_range,eda_q25,eda_q75,eda_skew,eda_kurtosis,eda_energy,temp_mean,temp_std,temp_min,temp_max,temp_median,temp_range,temp_q25,temp_q75,temp_skew,temp_kurtosis,temp_energy,acc_mean,acc_std,acc_min,acc_max,acc_median,acc_range,acc_q25,acc_q75,acc_skew,acc_kurtosis,acc_energy
S8,1,0,-0.004137411,0.44399014,-1.7798887,1.9220608,0.05341641,3.7019496,-0.2819394,0.22167774,0.3733872,3.181128,0.19714434,-0.66588956,0.008843131,-0.69904536,-0.6459957,-0.6636788,0.053049684,-0.6695718,-0.65778595,-1.1964129,2.469606,0.44348717,1.0649682,0.01871853,1.040218,1.114466,1.0699183,0.07424796,1.040218,1.0699183,0.3956525,0.28163004,1.1345073,-0.07732591,0.16190767,-0.9655124,1.4046392,-0.0593976,2.3701515,-0.14927398,-0.027026309,1.3121743,17.250967,0.03219339
S8,1,0,0.009077844,0.49970704,-1.9489834,3.0474482,0.03774713,4.9964314,-0.27197108,0.22047754,0.8742162,5.3654013,0.24978952,-0.6747799,0.013700484,-0.7226216,-0.6459957,-0.6754692,0.07662594,-0.6813621,-0.6636788,-0.5276427,0.17098594,0.45551556,1.0590283,0.019336624,1.040218,1.114466,1.0699183,0.07424796,1.040218,1.0699183,0.7659235,0.35084105,1.1219141,-0.071221,0.1880631,-1.2440363,1.5255384,-0.063289344,2.7695746,-0.1283631,-0.027026309,0.59870464,14.843748,0.040440153
S8,1,0,-0.0065051643,0.6032759,-1.9489834,3.0474482,-0.015461725,4.9964314,-0.3951249,0.3069586,0.45036134,1.5170064,0.36398417,-0.69609654,0.017317956,-0.74030024,-0.65778595,-0.69314796,0.082514286,-0.71083117,-0.6813621,-0.27297342,-0.5069194,0.4848504,1.0446732,0.016996762,1.0105177,1.0699183,1.040218,0.05940056,1.040218,1.0476431,-0.0040311897,-0.14952493,1.0916305,-0.05594902,0.2523394,-1.8048255,1.5255384,-0.05161973,3.330364,-0.15320005,0.033558723,-0.2895448,6.968356,0.06680546
S8,1,0,0.0031447043,0.59750867,-1.6455997,2.4144094,0.060017504,4.060009,-0.40209275,0.35486656,0.014173475,0.23476934,0.35702655,-0.70680434,0.011025823,-0.74030024,-0.6754692,-0.7049383,0.06483102,-0.71083117,-0.69904536,-0.505569,1.6859527,0.49969393,1.0298231,0.019419072,0.9808175,1.0699183,1.040218,0.08910078,1.0105177,1.040218,-0.20842114,-0.049448013,1.060912,-0.054529913,0.20776236,-1.8048255,0.7264101,-0.054211732,2.5312357,-0.13619979,0.028738033,-0.7224358,8.001146,0.046138708
S8,1,0,0.008968034,0.49556527,-1.658135,2.4144094,0.09635688,4.0725446,-0.2924078,0.31702694,-0.17542902,1.9306192,0.24566534,-0.70778686,0.013310156,-0.7579835,-0.6695718,-0.7049383,0.08841169,-0.71083117,-0.69904536,-0.6359839,1.8782582,0.5011394,1.0189329,0.021065326,0.9511172,1.040218,1.0105177,0.08910078,1.0105177,1.040218,-0.7483636,0.30823565,1.0386676,-0.081240855,0.1431166,-0.8636956,0.73845536,-0.098378055,1.6021509,-0.16138287,-0.016688883,0.61645824,7.415701,0.02708244
S8,1,0,-0.0039865538,0.379879,-1.658135,1.8829875,0.048282217,3.5411224,-0.25796878,0.23581341,-0.06572629,2.2273088,0.14432396,-0.7323452,0.026333222,-0.78155965,-0.6695718,-0.73440737,0.11198783,-0.75209063,-0.7049383,0.177167,-0.93491817,0.537023,1.015963,0.0233178,0.9511172,1.040218,1.0105177,0.08910078,1.0105177,1.040218,-0.74773943,0.13191485,1.0327239,-0.10485735,0.18055336,-1.8314039,1.170633,-0.10098191,3.0020368,-0.17940894,-0.03349258,-0.0952376,16.226841,0.043594584
S8,1,0,-0.00047444273,0.29215795,-0.82039565,1.4111757,0.03568012,2.2315714,-0.21369474,0.19270624,0.31985733,1.8846025,0.0853565,-0.7529252,0.011547459,-0.799243,-0.7285145,-0.75209063,0.07072848,-0.7579835,-0.74619776,-0.8720038,1.4378743,0.5670299,1.0090328,0.021976177,0.9511172,1.040218,1.0105177,0.08910078,0.9808175,1.0105177,-0.16725312,-0.57058287,1.0186298,-0.10444515,0.16011988,-1.8314039,1.170633,-0.09967967,3.0020368,-0.17285031,-0.03608021,-0.3574891,24.614464,0.036547165
S8,1,0,-0.0014496746,0.2318285,-0.53888214,0.46075088,0.04201451,0.999633,-0.17992243,0.18860558,-0.3942164,-0.8315306,0.05374656,-0.75734544,0.010755651,-0.799243,-0.73440737,-0.7579835,0.06483561,-0.7638764,-0.75209063,-0.6624954,1.5232148,0.573688,0.9897277,0.021892397,0.9214169,1.040218,0.9808175,0.11880112,0.9808175,1.0105177,-0.039969355,0.8990288,0.9800398,-0.10287533,0.07952089,-0.5864265,0.30006048,-0.12575193,0.886487,-0.15712672,-0.03608021,0.0027350849,2.2456074,0.016906906
S8,1,0,-0.0002873289,0.32002428,-0.9800222,1.3022243,0.04674863,2.2822466,-0.22496328,0.20460823,0.40959075,1.8836832,0.10241564,-0.766383,0.0078589935,-0.7933501,-0.75209063,-0.7638764,0.041259468,-0.7697739,-0.7638764,-0.49851128,0.6667249,0.58740467,0.9724026,0.018855723,0.9214169,1.0105177,0.9808175,0.08910084,0.9733924,0.9808175,-1.2427316,1.44661,0.94592196,-0.10083425,0.11581031,-0.8313998,0.58939105,-0.12575193,1.4207909,-0.14142747,-0.032199077,-0.20167643,8.082143,0.023579571
S8,1,0,0.005895299,0.44004333,-1.1480502,1.9950063,0.044748295,3.1430564,-0.28930733,0.24928233,0.4640906,1.6678739,0.19367288,-0.7588189,0.015912278,-0.7874525,-0.7049383,-0.7638764,0.08251423,-0.7697739,-0.74619776,0.77290833,0.29705858,0.57605934,0.9644825,0.020594826,0.9214169,0.9808175,0.9808175,0.059400618,0.9511172,0.9808175,-0.8705468,-0.48888493,0.9306502,-0.08879207,0.1570291,-0.8594769,0.8926712,-0.08276834,1.7521482,-0.15320005,-0.023148917,-0.23356111,6.096487,0.032542173
S8,1,0,0.0074066673,0.6361404,-2.376788,1.9950063,0.05294966,4.371794,-0.35845214,0.3440981,-0.08728019,0.58870745,0.40472946,-0.7552334,0.018245146,-0.8110287,-0.7049383,-0.75209063,0.10609043,-0.7697739,-0.74030024,-0.28149104,-0.044081926,0.5707104,0.9565624,0.01991742,0.9214169,0.9808175,0.9511172,0.059400618,0.9511172,0.9808175,-0.23271006,-0.809772,0.915408,-0.07957168,0.3007717,-2.366462,1.1462741,-0.07367357,3.512736,-0.16498572,0.029702544,-0.9293629,8.398362,0.09679528
S8,1,0,-0.0038834012,0.7007061,-2.376788,2.6788535,0.0108093135,5.055641,-0.41609508,0.4046415,-0.03591337,0.6139159,0.4910041,-0.7684952,0.015049573,-0.8110287,-0.7285145,-0.7756668,0.08251423,-0.78155965,-0.7579835,0.5598317,-0.1356926,0.5908114,0.9605225,0.02331783,0.9214169,1.0105177,0.9511172,0.08910084,0.9511172,0.9808175,-0.20802605,-0.7278969,0.92314667,-0.07482907,0.3107717,-2.366462,1.1462741,-0.077570304,3.512736,-0.17285031,0.034844115,-0.8391988,7.2361193,0.10217845
S8,1,0,-0.0072739753,1.6057107,-10.245031,10.926759,0.036680285,21.171791,-0.37242115,0.44221446,-1.360442,21.855112,2.57836,-0.7726701,0.015161071,-0.8110287,-0.7049383,-0.7756668,0.10609043,-0.78155965,-0.7697739,2.04391,7.649068,0.5972491,0.97685754,0.02453146,0.9214169,1.0105177,0.9808175,0.08910084,0.9733924,0.9808175,-0.6354702,0.085225105,0.9548521,-0.07586039,0.21258561,-1.1565473,1.0060815,-0.077570304,2.1626287,-0.17285031,0.016836766,0.13041675,3.333066,0.050947435
S8,1,0,-0.0045724227,1.5621089,-10.245031,10.926759,0.09195615,21.171791,-0.31854552,0.34073088,-1.4907444,24.693792,2.440205,-0.77158964,0.015515935,-0.8110287,-0.7049383,-0.7756668,0.10609043,-0.7756668,-0.7638764,1.6078495,6.5499544,0.5955913,0.9823026,0.018328525,0.9511172,1.0105177,0.9808175,0.0594005,0.9808175,0.9808175,-0.030869335,-0.3863728,0.965254,-0.079799905,0.22431949,-1.2836813,1.2434024,-0.102284156,2.5270836,-0.17153934,-0.012815236,0.69596416,7.663678,0.05668726
S8,1,0,-0.0041639446,0.4738424,-1.954851,2.5816371,0.043348063,4.536488,-0.30177605,0.2675854,0.2603276,3.3109455,0.22454397,-0.7763538,0.010298277,-0.8110287,-0.74619776,-0.7756668,0.06483096,-0.78155965,-0.7697739,-0.31786752,1.5409079,0.6028311,0.98725265,0.018059168,0.9511172,1.0105177,0.9808175,0.0594005,0.9808175,1.0105177,-0.15047881,-0.5153377,0.9749936,-0.083463885,0.23215567,-1.6485868,1.7670312,-0.10619149,3.415618,-0.14142747,-0.03737434,1.3580521,20.308754,0.06086247
S8,2,1,0.0055381637,2.5357065,-10.919009,10.688453,0.18890563,21.607462,-1.0685703,1.1892054,-0.22617075,3.2888904,6.429838,0.5330086,0.09718592,0.3442033,0.7980432,0.53575903,0.4538399,0.44440082,0.62122434,0.016297407,-1.0521016,0.29354325,-0.30765063,0.030476777,-0.3705143,-0.26656613,-0.29626644,0.103948176,-0.34081402,-0.29626644,-0.4543323,-0.8044741,0.095577724,0.27802768,2.4668937,-8.605501,18.169296,0.0091094375,26.774797,-0.514936,0.6459811,2.4171245,12.425685,6.162864
S8,2,1,0.0047738133,1.6018457,-6.6330967,4.347131,0.21971074,10.980227,-0.6908741,0.91122586,-0.8048684,1.7192755,2.5659328,0.6476478,0.07753182,0.3795652,0.88056207,0.6330101,0.5009968,0.6035411,0.663957,0.5215903,1.8563166,0.4254589,-0.30468076,0.029246079,-0.3705143,-0.26656613,-0.29626644,0.103948176,-0.34081402,-0.29626644,-0.718689,-0.28967476,0.09368571,0.12692192,1.9199497,-6.874212,16.889236,-0.05810098,23.763449,-0.39256504,0.32040524,3.1504245,19.385622,3.7023163
S8,2,1,0.014184471,1.4956272,-6.6330967,3.9414632,0.16750205,10.57456,-0.74931717,0.8677186,-0.43795726,1.1477666,2.2371018,0.85281014,0.2006812,0.5799649,1.304933,0.8068848,0.7249681,0.6492201,1.0323327,0.2637799,-1.3126976,0.76755816,-0.28686115,0.021683909,-0.34081402,-0.23686586,-0.29626644,0.10394816,-0.29626644,-0.26656613,-0.37628943,0.7851875,0.08275951,0.16699311,2.2534585,-7.8197274,17.771906,-0.0593976,25.591633,-0.43453372,0.39891928,3.1134443,19.45058,5.105962
S8,2,1,-0.009144362,1.6968409,-7.732746,4.8296113,0.09482329,12.562357,-0.7471168,0.89965725,-0.68139046,2.102902,2.8793523,1.12094,0.14347492,0.7096361,1.334402,1.1222166,0.6247659,1.0367547,1.2459903,-0.83663297,0.5057559,1.2770917,-0.2809211,0.025428548,-0.34081402,-0.23686586,-0.2814163,0.10394816,-0.29626644,-0.26656613,-0.29067346,0.19926763,0.07956327,0.3037772,2.1686378,-7.8197274,17.771906,-0.012169732,25.591633,-0.33843505,0.4719327,3.4189398,21.591103,4.795271
S8,2,1,-0.032268707,1.8972137,-7.732746,5.70469,0.09669027,13.437436,-0.44770032,0.71796036,-0.8884596,2.8285313,3.6004608,1.3578805,0.1724598,1.0397023,1.764666,1.304933,0.72496367,1.2400974,1.5112255,0.35421827,-0.8359802,1.8735816,-0.26260597,0.029807096,-0.34081402,-0.20716557,-0.26656613,0.13364846,-0.29626644,-0.23686586,-0.30606043,-0.06662655,0.06985038,0.29274133,1.8118427,-7.2712445,14.608882,0.019410672,21.880127,-0.31713063,0.48056293,2.2166762,12.143712,3.3684714
S8,2,1,0.030664882,2.331327,-9.572919,13.657081,0.10895898,23.23,-0.44706684,0.7176603,0.11708951,6.8711405,5.436026,1.5265483,0.10185318,1.2872497,1.764666,1.5495341,0.47741628,1.4684929,1.5996329,-0.5820856,-0.112581015,2.340724,-0.24924093,0.021204464,-0.29626644,-0.20716557,-0.23686586,0.08910087,-0.26656613,-0.23686586,0.25506532,-0.39455318,0.06257069,0.21037297,2.0089326,-7.7678947,11.142195,0.007820926,18.91009,-0.44530606,0.54537696,1.233662,7.2132473,4.080066
S8,2,1,-0.0043900353,2.3964374,-9.572919,13.657081,-0.031797778,23.23,-1.0360315,0.8723194,0.4914263,5.7454414,5.742931,1.6159908,0.14613707,1.3756614,1.9650657,1.5878471,0.58940434,1.5038551,1.7543534,0.3525914,-0.9207356,2.6327822,-0.25270596,0.017543005,-0.29626644,-0.20716557,-0.26656613,0.08910087,-0.26656613,-0.23686586,0.37166172,-0.3679247,0.06416808,0.08278721,1.8855747,-8.292871,12.652248,-0.030905884,20.94512,-0.39960378,0.39364076,1.1548193,8.900508,3.5622451
S8,2,1,-0.024491357,1.9655526,-7.0187607,7.6411457,0.031679455,14.659906,-0.9116775,0.89515644,-0.25796986,1.9635229,3.8639972,1.7736076,0.17653637,1.3756614,2.0593703,1.802979,0.6837089,1.7175137,1.8825514,-0.8171338,-0.062164307,3.176849,-0.25369596,0.019068925,-0.29626644,-0.20716557,-0.26656613,0.08910087,-0.26656613,-0.23686586,-0.31711113,-0.3766682,0.06472529,0.11546688,2.095616,-8.292871,18.429163,-0.05810098,26.722034,-0.4089956,0.3375902,2.9227996,21.296944,4.4049397
S8,2,1,0.03885619,1.8925216,-7.0187607,8.465282,0.17677027,15.484043,-0.532181,0.83197933,-0.59125733,3.5943236,3.583148,1.8617727,0.11519069,1.3579781,2.0593703,1.870761,0.7013922,1.7985594,1.9370699,-1.194856,3.1815171,3.4794662,-0.24726091,0.020161947,-0.29626644,-0.20716557,-0.23686586,0.08910087,-0.26656613,-0.23686586,-0.39398363,0.0940063,0.06154448,0.22730872,2.615497,-9.540745,21.261015,-0.047084667,30.80176,-0.45373082,0.46699828,2.624341,15.541134,6.8924937
S8,2,1,0.005783039,2.1056798,-8.8596,8.721992,0.17076927,17.581593,-0.8075936,0.85585,-0.1313453,2.8851786,4.433921,1.7813187,0.15827614,1.3579781,2.0475845,1.8177159,0.6896064,1.6438389,1.9134936,-0.5321879,-0.7224841,3.198148,-0.26656586,0.03440133,-0.34081402,-0.20716557,-0.26656613,0.13364846,-0.29626644,-0.23686586,-0.651465,-0.09859538,0.072240815,0.5112374,3.5376785,-9.540745,21.261015,-0.032199077,30.80176,-0.71956116,0.85431474,1.7666357,5.928219,12.776533
S8,2,1,-0.033858214,2.0852675,-8.8596,11.213206,0.033079688,20.072807,-0.8255298,0.7677019,0.32620448,4.487736,4.3494873,1.6435945,0.155665,1.4287069,2.018111,1.5849006,0.5894041,1.5171183,1.7705635,0.6466797,-0.6882603,2.7256346,-0.30072075,0.02701635,-0.34081402,-0.26656613,-0.29626644,0.0742479,-0.34081402,-0.28884137,-0.36426952,-1.0675933,0.09116282,0.42354906,3.1701941,-7.8995104,19.318771,-0.081468284,27.21828,-0.6529379,0.6898962,1.9667702,7.084174,10.229525
S8,2,1,-0.005206848,2.2889438,-7.4190946,13.731227,0.031012675,21.150322,-0.8272635,0.8104424,1.2265865,7.1820774,5.239291,1.6163344,0.12388337,1.4287069,1.8530778,1.6173161,0.42437088,1.5112255,1.7057279,0.2515489,-1.2017609,2.627884,-0.33388475,0.03325597,-0.3853616,-0.26656613,-0.34081402,0.118795484,-0.3705143,-0.29626644,0.15520287,-1.1484034,0.112584956,0.101920165,2.3826985,-8.568091,13.89233,-0.10879785,22.460423,-0.6529379,0.5226885,1.5755403,7.407651,5.68764
S8,2,1,0.008084182,2.3900552,-8.244832,13.731227,0.0768203,21.976059,-1.0537678,1.17707,0.5468928,4.8292236,5.7124295,1.6375529,0.13662186,1.2518878,1.8589753,1.6585757,0.6070875,1.5392215,1.735197,-0.4594078,-0.34708285,2.7002451,-0.3630887,0.020197472,-0.4150619,-0.29626644,-0.3705143,0.118795455,-0.3705143,-0.34081402,0.47695237,0.5244007,0.13224131,0.22887419,2.79927,-8.568091,18.77358,-0.080171034,27.341671,-0.83771056,0.7802072,1.603365,6.607771,7.888295
S8,2,1,0.005463554,1.7300799,-8.244832,5.1984725,0.015543435,13.443304,-0.7893905,0.95986736,-0.5956807,2.948048,2.9932067,1.57596,0.13698408,1.2518878,1.8589753,1.5790054,0.6070875,1.4640732,1.6644685,-0.017982097,-0.4977517,2.502415,-0.3715034,0.016682982,-0.4150619,-0.34081402,-0.3705143,0.07424787,-0.3853616,-0.3705143,0.27235514,0.60049534,0.13829306,0.18016154,2.09703,-7.0829816,18.77358,-0.06069485,25.856562,-0.48513076,0.490725,2.6426828,16.41808,4.4299927
S8,2,1,0.013894546,1.6896456,-9.078437,7.028244,0.1176271,16.106682,-0.6607691,0.7568002,-0.57639986,5.4400682,2.8550954,1.663929,0.16908504,1.2872497,2.018111,1.6291066,0.7308613,1.5465877,1.8059255,-0.04036803,-0.9047377,2.7972498,-0.38684762,0.019493703,-0.44476217,-0.34081402,-0.3853616,0.103948146,-0.3853616,-0.3705143,-0.47835943,0.4336903,0.15003103,0.11946327,1.9689051,-6.8513565,15.737322,-0.051620044,22.588678,-0.46216217,0.42744064,2.9098475,19.20508,3.8908587
S8,2,1,0.0053850086,1.6731318,-9.078437,7.028244,0.09509,16.106682,-0.6434996,0.75176597,-0.5749176,5.639391,2.7993994,1.7863778,0.12161385,1.4463899,2.018111,1.8059255,0.5717211,1.7499326,1.8766539,-0.7549382,0.17055225,3.2059362,-0.40961698,0.023785837,-0.44476217,-0.3705143,-0.4150619,0.07424787,-0.4150619,-0.3853616,-0.22018594,-1.2468857,0.16835181,0.21727543,2.438055,-6.8513565,15.737322,-0.063289344,22.588678,-0.53123033,0.6140706,2.2571695,11.146108,5.9913206
S8,2,1,-0.016557397,1.2002577,-7.5897894,5.8240433,0.059150692,13.413833,-0.35385138,0.39920726,-1.1118553,7.816841,1.4408927,2.018014,0.28544396,1.4463899,2.4778483,1.9355967,1.0314584,1.780876,2.2833462,-0.081949115,-1.3663534,4.1538587,-0.42842707,0.023275752,-0.47446248,-0.3853616,-0.44476217,0.08910087,-0.44476217,-0.4150619,0.3537247,-0.51882935,0.1840915,0.13693573,1.847669,-6.709916,14.318581,-0.016688883,21.028496,-0.182034,0.13906166,2.5532763,17.001808,3.432632
S8,2,1,0.005642889,1.4470623,-7.5897894,5.8240433,0.047282048,13.413833,-0.43116423,0.49949068,-0.9928548,5.0633984,2.0940208,2.2317226,0.14765348,1.6585757,2.4778483,2.25977,0.81927264,2.1595678,2.3010247,-1.5404842,4.2419477,5.0023866,-0.4640674,0.03630447,-0.533863,-0.3853616,-0.47446248,0.1485014,-0.48188755,-0.44476217,-0.19806226,-0.66637635,0.2166765,0.118773445,1.8121394,-8.439393,17.622746,-0.011524228,26.062138,-0.14665827,0.1574955,2.4155564,20.461147,3.2979567
S8,2,1,-0.0059478623,1.8420053,-7.6525993,6.695255,0.048282217,14.347855,-0.7176786,0.87195265,-0.3694248,2.3889751,3.3930185,2.1612885,0.12503915,1.9120204,2.4719555,2.1566215,0.5599351,2.0814734,2.2494528,0.13547897,-0.5622189,4.6868033,-0.52049774,0.04018654,-0.6081109,-0.44476217,-0.5041627,0.16334873,-0.5412881,-0.49673766,-0.35831508,-0.4483428,0.27253282,0.20225649,2.5974503,-8.439393,17.622746,-0.020564716,26.062138,-0.44699016,0.46113572,1.3947525,6.7513704,6.7876544
S8,2,1,-0.01981038,2.2302516,-8.928279,6.695255,0.24438152,15.623533,-1.0856731,1.1053915,-0.32220346,1.1491256,4.9744153,2.1788726,0.12208614,1.9120204,2.3894365,2.2037737,0.47741604,2.0888393,2.2715557,-0.44802326,-0.7423291,4.762391,-0.56034505,0.03387249,-0.6081109,-0.5041627,-0.56356335,0.103948176,-0.57470024,-0.533863,0.010552904,-0.9212816,0.31513393,0.32129616,3.179486,-8.439393,18.196465,-0.027672749,26.635857,-0.7240652,0.8498455,1.2713712,4.889224,10.212361
S8,2,1,0.004567781,1.9809589,-8.928279,6.253715,0.1889723,15.1819935,-1.118412,1.1276286,-0.3379201,1.119791,3.9242194,2.085845,0.18208683,1.6408924,2.3894365,2.109469,0.7485441,1.9355967,2.237667,-0.27407244,-0.88163924,4.3839054,-0.57395744,0.029237606,-0.6081109,-0.5041627,-0.56356335,0.103948176,-0.6081109,-0.56356335,0.2338019,-0.75586224,0.33028188,0.29868144,3.0659938,-8.439393,18.196465,-0.012169732,26.635857,-0.63437915,0.7495843,1.4838804,6.6136427,9.489529
S8,2,1,0.0065661767,1.280185,-4.5006084,4.3196597,0.020944335,8.820269,-0.59812534,0.6197107,0.11810036,1.286336,1.6389164,1.9197313,0.1275801,1.6408924,2.2538724,1.9179133,0.61298,1.8589753,1.972433,0.26296586,0.51070213,3.7016444,-0.58657926,0.026759502,-0.62295824,-0.533863,-0.6081109,0.089095235,-0.6081109,-0.56356335,0.3203973,-1.3037199,0.34479132,0.30447447,2.4819846,-7.8941116,24.687222,0.038699042,32.581333,-0.19385275,0.27747875,3.1063428,20.145136,6.2529526
S8,2,1,-0.0045280275,0.8560341,-4.5006084,4.2976556,0.03181281,8.798264,-0.3138114,0.25871724,0.3176371,6.01394,0.7328148,1.7531749,0.18708237,1.4876493,2.2538724,1.6792054,0.7662231,1.5981597,1.90023,0.7689376,-0.34088087,3.1086218,-0.61603,0.029005624,-0.6823588,-0.56356335,-0.6081109,0.118795455,-0.62295824,-0.6081109,0.12379005,-0.013556242,0.3803343,0.22262545,1.7339709,-5.1918716,24.687222,0.029702544,29.879093,-0.0425521,0.04512039,7.07736,69.22139,3.056217
S8,2,1,0.00069609436,1.4294477,-10.133679,6.1677003,0.07735372,16.30138,-0.32721362,0.36650184,-1.4345301,12.085945,2.0433211,1.7091166,0.17764935,1.452283,2.147782,1.6379459,0.69549906,1.5760567,1.825082,0.8164459,-0.3738184,2.9526393,-0.6714689,0.047339257,-0.77145964,-0.6081109,-0.6526585,0.16334873,-0.7120591,-0.62295824,-0.36174276,-1.0421063,0.45311162,0.014995528,0.2948253,-1.5950938,3.253782,-0.011524228,4.848876,-0.054211732,0.04512039,3.4147596,38.371185,0.087146826
S8,2,1,0.016066434,1.4974968,-10.133679,6.1677003,0.11349307,16.30138,-0.47837207,0.51799375,-1.3021141,9.701418,2.242755,1.7544026,0.15575917,1.452283,2.147782,1.7440386,0.69549906,1.6453121,1.825082,0.54427737,0.06563544,3.1021895,-0.75141126,0.060309645,-0.8605548,-0.62295824,-0.74175936,0.23759657,-0.8011599,-0.7120591,-0.21955705,-0.5002954,0.56825614,0.02690788,0.2946512,-1.5950938,3.253782,-0.0024921633,4.848876,-0.054211732,0.08356547,3.303624,37.925262,0.08754338
S8,2,1,0.004193574,0.9119109,-2.6689699,2.440547,0.08855559,5.109517,-0.5568851,0.62347794,-0.41474244,0.020131111,0.8315991,1.6894697,0.050776687,1.59374,1.7764564,1.7057279,0.18271637,1.6526828,1.735197,-0.38159972,-1.0968775,2.8568861,-0.84125173,0.05873232,-0.9199554,-0.7120591,-0.8605548,0.20789629,-0.8902551,-0.8011599,0.5979144,-0.9335153,0.71115404,0.024094898,0.082212195,-0.336769,0.35256562,0.0142616145,0.68933463,-0.02185666,0.08356547,0.1328007,1.421639,0.0073394086
S8,2,1,-0.020356838,1.287565,-6.6210947,4.5315614,0.003074693,11.152657,-0.6607358,0.75349957,-0.5670771,3.2528796,1.6582382,1.6567086,0.059556156,1.5465877,1.7705635,1.6556292,0.22397578,1.6040559,1.7116208,-0.086505674,-1.1439666,2.7482305,-0.9236679,0.04558003,-1.0387565,-0.84570754,-0.9199554,0.19304895,-0.9496557,-0.8902551,-0.53151405,-0.3434155,0.85524,0.0139138345,0.13231832,-0.6522498,1.3054156,0.0142616145,1.9576654,-0.04643698,0.08356547,1.8427505,17.84479,0.017701728
S8,2,1,-0.010344621,1.1201925,-6.6210947,4.5315614,-0.008727271,11.152657,-0.38525662,0.48465484,-0.751818,7.1255693,1.2549384,1.6452641,0.061983295,1.5465877,1.7705635,1.6320531,0.22397578,1.59374,1.6895179,0.5136392,-0.77622557,2.7107365,-0.99841326,0.050438333,-1.0833042,-0.8902551,-1.0090562,0.19304907,-1.0387565,-0.9496557,0.057337385,-0.76392865,0.9993731,-0.0027721215,0.11963866,-0.6522498,1.3054156,-0.023148917,1.9576654,-0.04643698,0.038699042,2.7113783,28.784254,0.0143210925
S8,2,1,-0.012607706,0.6092589,-1.4849062,3.3128254,0.003074693,4.7977314,-0.39945897,0.3277287,0.837113,3.7088041,0.37135538,1.6719347,0.07181601,1.5406948,1.8295016,1.6526828,0.2888068,1.623209,1.735197,0.2915188,-0.8525548,2.800524,-1.0647428,0.03878245,-1.1130044,-0.979356,-1.0833042,0.13364846,-1.0907292,-1.0387565,0.23683365,-1.2309037,1.1351811,0.0032852862,0.070580706,-0.31945866,0.44692838,-0.0024921633,0.76638705,-0.0425521,0.04512039,0.774219,5.8028336,0.0049924287
S8,2,1,-0.0056595416,0.8046324,-3.6702034,3.3128254,0.054949995,6.983029,-0.3436497,0.38503826,-0.37637335,4.5165834,0.6474654,1.7568586,0.11108958,1.5406948,1.9886419,1.7676147,0.44794703,1.6585757,1.8236088,-0.017640691,-0.6570747,3.0988932,-1.116716,0.03414578,-1.1872523,-1.0387565,-1.1130044,0.1484958,-1.1278517,-1.1055794,0.23284538,0.23329568,1.2482206,0.01270172,0.127663,-0.85104513,1.2870758,0.02841653,2.138121,-0.0425521,0.05410316,2.0968745,24.248787,0.016459173
